936266;;Gabriel;Gabriel;1103;11973;2024-07-17 23:30:02;2024-07-17 23:30:02
936267;Conjunto guia THK;Gabriel;Gabriel;1103;11971;2024-07-17 23:30:02;2024-07-17 23:30:02
936268;Conjunto guia HIWIN;Gabriel;Gabriel;1103;11971;2024-07-17 23:30:02;2024-07-17 23:30:02
936269;Guia rolos X2B HIWIN;Gabriel;Gabriel;1103;11971;2024-07-17 23:30:02;2024-07-17 23:30:02
936270;Raspador THK;Gabriel;Gabriel;1103;11971;2024-07-17 23:30:02;2024-07-17 23:30:02
936271;Raspador HIWIN;Gabriel;Gabriel;1103;11971;2024-07-17 23:30:02;2024-07-17 23:30:02
936272;Base CPL;Gabriel;Gabriel;1103;11684;2024-07-17 23:30:02;2024-07-17 23:30:02
936273;Base usinada;Gabriel;Gabriel;1103;11684;2024-07-17 23:30:02;2024-07-17 23:30:02
936274;Distanciador SW10 M5x50;Gabriel;Gabriel;1103;11970;2024-07-17 23:30:02;2024-07-17 23:30:02
936275;"Transportador de cavacos 60Hz; HALB.";Gabriel;Gabriel;1103;12028;2024-07-17 23:30:02;2024-07-17 23:30:02
936276;"Transportador de cavacos 50Hz; HALB.";Gabriel;Gabriel;1103;12028;2024-07-17 23:30:02;2024-07-17 23:30:02
936277;"Transportador de cavacos 60Hz latão; HALB.";Gabriel;Gabriel;1103;12028;2024-07-17 23:30:02;2024-07-17 23:30:02
936278;"Transportador de cavacos 50Hz latão; HALB.";Gabriel;Gabriel;1103;12028;2024-07-17 23:30:02;2024-07-17 23:30:02
936279;Hidráulico REXROTH 60Hz CPL;Gabriel;Gabriel;1103;12035;2024-07-17 23:30:02;2024-07-17 23:30:02
936280;Hidráulico REXROTH 50Hz CPL;Gabriel;Gabriel;1103;12035;2024-07-17 23:30:02;2024-07-17 23:30:02
936281;Hidráulico básico REXROTH;Gabriel;Gabriel;1103;12035;2024-07-17 23:30:02;2024-07-17 23:30:02
936282;Chapa;Gabriel;Gabriel;1103;11972;2024-07-17 23:30:02;2024-07-17 23:30:02
936283;Chapa;Gabriel;Gabriel;1103;11972;2024-07-17 23:30:02;2024-07-17 23:30:02
936284;P-A Geometria CF;Gabriel;Gabriel;1103;11967;2024-07-17 23:30:02;2024-07-17 23:30:02
936285;Bloco geometria;Gabriel;Gabriel;1103;11967;2024-07-17 23:30:02;2024-07-17 23:30:02
936286;Flange;Gabriel;Gabriel;1103;11967;2024-07-17 23:30:02;2024-07-17 23:30:02
936287;Tubo sujeição;Gabriel;Gabriel;1103;11967;2024-07-17 23:30:02;2024-07-17 23:30:02
936288;Correia em V polyflex;Gabriel;Gabriel;1103;11967;2024-07-17 23:30:02;2024-07-17 23:30:02
936289;Polia V D-90;Gabriel;Gabriel;1103;12047;2024-07-17 23:30:02;2024-07-17 23:30:02
